time,id,rssi
2025-07-05T13:55:38Z,611E2A2D22,-72
2025-07-05T13:55:39Z,4C52336167,-72
2025-07-05T13:55:40Z,522D1E66B6,-69
2025-07-05T13:55:41Z,521978190D,-66
2025-07-05T13:55:41Z,34522D2D87,-69
2025-07-05T13:55:43Z,55522A34E0,-70
2025-07-05T13:55:43Z,4C336166FA,-72
2025-07-05T13:55:43Z,1978617878,-79
2025-07-05T13:55:44Z,611E2A2D22,-75
2025-07-05T13:55:44Z,4C52336167,-62
2025-07-05T13:55:45Z,522D1E66B6,-70
2025-07-05T13:55:46Z,521978190D,-68
2025-07-05T13:55:46Z,34522D2D87,-71
2025-07-05T13:55:48Z,3366551929,-62
2025-07-05T13:55:48Z,55522A34E0,-72
2025-07-05T13:55:48Z,4C336166FA,-76
2025-07-05T13:55:48Z,1978617878,-80
2025-07-05T13:55:53Z,3366551929,-62
2025-07-05T13:55:53Z,55522A34E0,-72
2025-07-05T13:55:54Z,1978617878,-79
2025-07-05T13:55:54Z,611E2A2D22,-75
2025-07-05T13:55:54Z,4C52336167,-59
2025-07-05T13:55:55Z,522D1E66B6,-74
2025-07-05T13:55:57Z,521978190D,-63
2025-07-05T13:55:57Z,34522D2D87,-66
2025-07-05T13:55:58Z,3366551929,-62
2025-07-05T13:55:58Z,55522A34E0,-68
2025-07-05T13:55:59Z,4C336166FA,-70
2025-07-05T13:55:59Z,611E2A2D22,-77
2025-07-05T13:56:00Z,4C52336167,-61
2025-07-05T13:56:00Z,3407074B7A,-86
2025-07-05T13:56:01Z,522D1E66B6,-71
2025-07-05T13:56:02Z,521978190D,-63
2025-07-05T13:56:02Z,34522D2D87,-71
2025-07-05T13:56:03Z,3366551929,-61
2025-07-05T13:56:04Z,1978617878,-80
2025-07-05T13:56:04Z,4C336166FA,-68
2025-07-05T13:56:04Z,611E2A2D22,-74
2025-07-05T13:56:05Z,4C52336167,-63
2025-07-05T13:56:06Z,522D1E66B6,-70
2025-07-05T13:56:07Z,521978190D,-63
2025-07-05T13:56:07Z,34522D2D87,-67
2025-07-05T13:56:08Z,3366551929,-61
2025-07-05T13:56:09Z,55522A34E0,-68
2025-07-05T13:56:09Z,1978617878,-80
2025-07-05T13:56:09Z,4C336166FA,-68
2025-07-05T13:56:10Z,611E2A2D22,-74
2025-07-05T13:56:10Z,4C52336167,-64
2025-07-05T13:56:11Z,522D1E66B6,-70
2025-07-05T13:56:12Z,521978190D,-63
2025-07-05T13:56:12Z,34522D2D87,-67
2025-07-05T13:56:14Z,3366551929,-61
2025-07-05T13:56:14Z,55522A34E0,-68
2025-07-05T13:56:15Z,611E2A2D22,-74
2025-07-05T13:56:15Z,4C52336167,-61
2025-07-05T13:56:16Z,522D1E66B6,-71
2025-07-05T13:56:17Z,521978190D,-64
2025-07-05T13:56:18Z,34522D2D87,-66
2025-07-05T13:56:19Z,3366551929,-58
2025-07-05T13:56:19Z,55522A34E0,-63
2025-07-05T13:56:20Z,1978617878,-81
2025-07-05T13:56:20Z,611E2A2D22,-71
2025-07-05T13:56:20Z,4C336166FA,-68
2025-07-05T13:56:21Z,4C52336167,-65
2025-07-05T13:56:22Z,522D1E66B6,-70
2025-07-05T13:56:23Z,34522D2D87,-89
